shelter gulf	rawa dawo
Persian Gulf	rawa Farisa
Gulf of Guinea	rawa Gini
Gulf of Mexico	rawa Meksiko
advantageous	raya-qabesa
advantage	raya
goat	re'e
dead body	refa
pal-bearer	refa-batu
regae	rege
edible	renci
tar	renji
Renault	reno
a cluster of homesteads or camps	rera
cluster of languages	rera afani
cluster of vilages	rera ganda
cluster of homesteads	rera maneni
archipelago	rera odola
star cluster	rera urji
set	rere
ratio	resho
transmision ratio	resho dadabarsa
mixing ratio	resho maki
same as jamuriya	republika
hartebest	ribo
tendon	ribu
bowstring	ribu gobo
vocal cord	ribu sagale
dried tendon for xambo	ribu xambo
to scare	rifachisu
shock	rifano
hair	rifensa
moustache	rifensa afaro
hair of the beard	rifensa areda
hair of the armpit	rifensa boba
hair on the lower lip	rifensa butume
eye lashes	rifensa ija
curls-hair	rifensa marmarama
hair	rifensa mata
barber	rifensa murtu
hair on human body	rifensa nafa
eyebrows	rifensa nyara
hair on the chest	rifensa qoma
hairles	rifensa-dhable
hairy	rifensawa
to become hairy	rifensawu
cilia	rifense
same as taphachisa	riferi
wig	rifesobe
friction	rigdo
roling friction	rigdo konkolati
bras filings	rigdo sibila
sliding friction	rigdo sigige
kinetic friction	rigdo socho
impenetrable	rima
place with thick bush	rima lafa
lader	rika
a smal woden lader	rike
same as ergayabo	rikomande
record	rikordi
world record	rikordi adunya
African record	rikordi Afrika
pregnant	rima
fetus	rimaya
fertilisation	rimesa
external fertilisation	rimesa alo
internal fertilisation	rimesa keso
self-fertilisation	rimesa ofine
conservative	rincica
conservatism	rincicuma
hiding	ripha
ambush	ripha
guerila war	riphan lola
to wage a guerila war	riphan lolu
urban guerila	riphe lola magala
guerila fighter	riphe lola
hibernation	riphinsa
latency	riphina
latent	ripho
to lie in wait	riphu
same as gabasa	riporti
granary	riqa
bridge	riqicha
swing-bridge	riqicha banamtu
a traditional woden bridge	riqicha muka
suspension bridge	riqicha raratu
modern bridge i.e. made of iron	riqicha sibila
natural bridge	riqicha uma
to climb	riqu
termite	rirma
eagle	risa
bald eagle	risa walo
robot	robotara
hem of clothes	roga
exterior angle	roga alo
exterior angle of a circle	roga alo gengo
exterior angle of a quadrangle	roga alo rogafre
exterior angle of a polygon	roga alo rogdane
leaf-axil	roga bala
shaping	roga basa
to form	roga basu
position angle	roga baka
obtuse angle	roga baldha
structure section	roga casa
critical angle	roga dangesa
straight angle	roga dirira
oposite angle	roga fule
angle of elevation	roga gararala
central angle	roga handhura
complementary angle	roga idobutu
central angle	roga jidu
alternate interior angles	roga kesan-cinacha
interior angles	roga keso
river profile	roga laga
spherical angle	roga mulule
critical angle	roga murtesa
acute angle	roga muxe
angle of friction	roga rigto
polar angle	roga wage
shapeles	roga-dhable
T-square	roga-T
quadrangle	rogafre
alternate exterior angles	rogalan-cinacha
verticaly oposite angles	rogawan walin-duba
contour	rogaya
rectangular	rogdalge
polygon	rogdane
concave polygon	rogdane golbo
edge of a mountain	roge
lava ridge	roge humbuluqa
mountain-ridge	roge tulu
congruent angles	rogita
inselberg	rogo
hexagon	rogjaye
decagon	rogkurne
adjacent angles	rogola
octahedron	rogsadete
triangle	rogsade
spherical triangle	rogsade mulule
acute triangle	rogsade muxe
90 degre	rogsade sagaltama
nonagon	rogsalge
pentagon	rogshane
right angle	rogsudude
right angle triangle	rogsudude rogsade
thalweg	rogsulula
heptagon	rogtorbe
same as furgugatu	roketa
convulsion	rom'isisa
to shiver or tremble	rom'u
rain	roba
frontal rain	roba ada
rain with hail	roba cabi
acid rain	roba dhangage
thunder storm	roba hangasu
relief rainfal	roba olanoli
anual rainfal	roba waga
cyclonic rainfal	roba yando
rainy	roba
ringworm	robi
hipopotamus	robi1
same as Dase	Robi2
to rain	robu
pendulum	rodita
simple pendulum	rodita salpha
narcotic	rojo
stret child	rore
one who harases	rorisa
to haras	rorisu
harasment	roro
decay	roqa
galon	ruba
iron bal	rubmo
water-tap	ruga
cadet	rugiresa
asault	rukala
density	rukina
optical density	rukina agarti
energy density	rukina gido
vapour density	rukina hurka
atmospheric density	rukina qilmarsa
relative density	rukina sadhatawa
beating	rukuta
corner-kick	rukuta gole
rhythm	rukuta mana
one who atacks somebody	rukutu
to beat	rukutu
rum	rum
constituent	ruqo
active component	ruqo qaruti
baking soda	rushi
dark gren	rusi
bundle	rubana
a bundle of flower	rubana ilili
sky	ruda
a black	rufo
recruitment	ruga
a police recruit	ruga torobe
vulture	rumicha
insert	ruqa
especial wod which is put under hot ashes in order to kep the fire for a longer time	ruqa ibida
pot-bely	ruri
dusty earth	ruso
rice	ruzi
cow	sa'a
productive cow	sa'a horto
1) watch	sa'ati
atomic clock	sa'ati atomawa
period	sa'ati barano
overtime	sa'ati dabra
wristwatch	sa'ati harka
watch	sa'ati kisha
kilowat-hour	sa'ati kilowati
womb	saba
headrest	sabo
one who flaters someone	sadu
flatery	sado
to flater	sadu
to become non	safa'u
miday	safa
afternon	safa boda (s.b.)
forenon	safa dura (s.d.)
zonal non	safa godina
puberty	safila
reinforcement	saga
rofing slats	saga
reinforced	sagama
one who reinforces	sagdu
to reinforce	sagu
sahel	sahel
saxophone	saksifoni
oryx	sala
tenager	salifa
exploited	samama
robery	samicha
exploitation	samano
exploiter	samata
web	same
plunderer	samtu
same as andarqi	samuna
to plunder	samu
sorting dish	sanade
dish	sani
dishwasher	sani dhiqxu
plater	sani dirira
bowl	sani golbo
round plate	sani korbo
gold plate	sani sabu
dish made of metal	sani sibila
porcelain	sani suphadi
same as bode	sanja
1) cent	santima
algae	saphuye
brown algae	saphuye magala
gren algae	saphuye magarisa
fod web	saphuye sorata
cash	saqa
posture	saqata
Saturn	Satarni
to sheathe	satesu
sheath	sato
sheath for a knife	sato bila
sheath for a dager	sato cube
plasma sheath	sato dhigbisho
to expose	saxil-basu
exposure	saxilesa
to expose	saxilu
light bush	saxo
scientific	sayinsawa
science	sayinsi
pure science	sayinsi culki
social science	sayinsi gamta
aplied science	sayinsi hojati
science of measurement	sayinsi madali
library science	sayinsi manbaro
natural science	sayinsi uma
scientist	sayinsiyo
cow	saya
nation	saba
mases	saba baldha
opresed nation	saba midhama
national	saba
membrane	sabaga
basement membrane	sabaga hunde
cel membrane	sabaga micire
unit membrane	sabaga take
nuclear membrane	sabaga wirtu
dove	sabalisa
golden	sabawa
a long belt or girdle made of coton cloth	sabata
rainbow	sabata Waqayo
primary rainbow	sabata Waqayo jalqabe
minority	sabico
majority	saboja
patriot	sabona
patriotism	sabonuma
containing gold	sabu-qabesa
gold-diger	sabu-qotu
gold-smith	sabu-tumtu
gold	sabu
pure gold	sabu culki
multinational	sabdane
nationality	sabe
ethnic	sablami
nationalist	sabote
a country of thre nations or national groups	sabsade
a country of a single nation	sabtoke
nationalism	sabuma
November	Sadasa
same as muke	sadafi
triangle	sadaku
triplet	sadane
level	sadarka
degre of fredom	sadarka birmaduma
superlative	sadarka calma
level of consciousnes	sadarka damaqinsa
level of political consciousnes	sadarka damaqinsa taliga
filtration step	sadarka dhimbiba
degre of relationship	sadarka firomi
living standard	sadarka jirenya
stage of development	sadarka misoma
upgrading	sadarka olkasa
to upgrade	sadarka olkasu
stage of civilisation	sadarka qaroma
step by step	sadarka sadarkan
conventional level	sadarka sera abomu
fod standards	sadarka sorata
revolutionary stage	sadarka waraqsa
experimental stage	sadarka yali
gradualy	sadarkan
a game played with stones in twelve holes on a board	sadeqa
boiling chep	sadeqa damfina
keyboard	sadeqa qube
keyboard and mouse	sadeqa qube fi hantute
conspirator	sadu
triple	sade
third steping of cofe	sadeso
relativity	sadhata
relative	sadhatawa
relativism	sadhatuma
trio	sadiye
conspiracy	sado
to conspire	sadu
safari	safari
sped	safisa
wind sped	safisa bube
sped of sound	safisa sagale
moral	safu
adulterer	sagagaltu
adultery	sagagaluma
to comit adultery	sagagalu
fornicator	sagagala
fornication	sagagalti
to fornicate	sagagalu
voiceles	sagale-malesa
voice	sagale
imitative word	sagale akesa
a swet voice	sagale bareda
watchword	sagale dabarsa
drum-beat	sagale dibe
word	sagale dubi
vote	sagale filano
a dep voice	sagale furda
soundprof	sagale hin-dabarsine
a hoarse voice	sagale hororsa
important mesage	sagale jaba
a shril voice	sagale qaldha
unanimously	sagale tokon
monotone	sagale tokoye
plebiscite	sagale umata
singing-voice	sagale wedu
pronunciation	sagalefama
to be unanimous	sagalen toko tawu
unanimity	sagalen toko tayinsa
loudspeaker	sagalesitu
programe	saganta
economic programe	saganta dinagde
economic stabilisation programe	saganta dinagde foyesa
election programe	saganta filmata
social programe	saganta gamta
party programe	saganta gare
working schedule	saganta hoji
manufacturing programe	saganta horano
schol schedule	saganta mana barumsa
political programe	saganta taliga
revolutionary programe	saganta waraqsa
development programe	saganta misoma
programed	sagantefama
programer	sagantesa
programing	sagantesi
to programe	sagantesu
coper	sagaya
nape	sago
unit squad	sagli
social unit	sagli gamta
unit of society	sagli hawasa
military unit	sagli warana
family unit	sagli wara
Sahara	Sahara
search	sakata'a
a police ransacking	sakata'a torobe
one who ransacks	sakata'a
ransack	sakata'u
ethic	sako
stilborn	sal'esa
Muslim praying	salata
letuce	salaxa
taned hide	salala
sandals	salala
aluminium	saldaqa
aluminium bronze	saldaqa sagaya
to aluminise	saldaqu
jury	salgan
executive comite of the ruling gada council	salgan ya'i Borana
jury	salgane
sesame	salixa
abortion	salesa
to have miscariage	salesu
easines	salphina
to make light	salphisu
taste	samba
pampas gras	sambalexa
spaceman	sambali
Saturday	Sambata
to taste	sambu
stupid	samu-dhabesa
brainwashing	samu-dhiqisa
to brainwash	samu-dhiqu
inteligence	samu-qabenya
inteligent	samu-qabesa
memory	samuti qabana
fontanel	samu
insane	samun tuqamu
mustard plant or sed	sanafica
salt bar used for catle	sanaga
halite	sanago
same as gonge	sanduqa
antena	sanfila
directional antena	sanfila fale
horn antena	sanfila ganfe
fishbone antena	sanfila lace
antena of a radio	sanfila radiyo
antena of a television	sanfila tibi
ox	sanga
a stalion which is trained for horse race	sanga farda
hermaphrodite	sanga-rada
castrate	sangomsu
mirage	sankule
empty behive	sanqale
uncovered part of a sadle placed on the back of a horse	sanqali
terace	sanqi
personality	sansaka
dual personality	sansaka garlame
same as qometi	santariya
ethnography	sanyaba
racist	sanyalesa
racism	sanyaluma
sed	sanyi
super genus	sanyi bantiye
animal kingdom	sanyi binensa
plant kingdom	sanyi biqiltu
foundation sed	sanyi bu'ura
extinct species	sanyi cicha
genesis	sanyi dhalota
breder sed	sanyi filatama
enclosed sed	sanyi golgame
naked sed	sanyi hin-golgamine
human race	sanyi nama
rare species	sanyi takata
endemic species	sanyi takaye
species hybridisation	sanyi we'ela
oil seds	sanyi zayiti
species	sanyila
gene	sanyunde
pond-wed	saphaphu
pubic hair	saphi
spider's web	saphupha
lichen on tres	saphuphe
comemoration of a deceased person	saqadada
to give comemorative banquet for a dead person	saqadada basu
balcony	sarara
wagon	saragala
vagabond	sarage
line	sarara
telephone line	sarara bilbilto
broken line	sarara cacaba
lateral line	sarara cino
closed line	sarara cufa
borderline	sarara danga
oblique line	sarara dalgi
horizontal line	sarara dalgo
poverty line	sarara deguma
line segment	sarara dhabata
vertical line	sarara dhabo
pipeline	sarara fage
shadow line	sarara gadisa
line of forces	sarara gidota
meridian	sarara guya adunya
base line	sarara jalqaba
diagonal line	sarara laba
number line	sarara lakofsa
coastal line	sarara mogagarba
transversal line	sarara qaxamura
straight line	sarara siri
intersecting line	sarara walqaxamura
line of center	sarara waltaji
paralel lines	sarara waltare
doted lines	sarara xoxobe
imaginary line	sarara yadi
drawing	sarare
embelishment	sararti
ruler	sararto
folding ruler	sararto dachatu
horizontal line	sararto dalgo
vibrating ruler	sararto holatu
slide ruler	sararto lotu
to embelish	sararu
calf	sarba
confiscation	sarbama
confiscated	sarbama
puley	sarbi
one who confiscates	sarbitu
to confiscate	sarbu
fox	sardida
sardine	sardina
dog	sare
blodhound	sare suftu
police dog	sare torobe
asparagus	sariti
consent	sarma
wiling	sarma
to agre	sarmu
prediction	saro
satelite	satalita
space station	satalita duwana
artificial satelites	satalita namnume
comunication satelite	satalita qunamti
girafe	satawa
Saudi Arabia	Sawudi Arabiya
sister-in-law	sayu
qualification	seca'a
qualifier	seca'a
to qualify	seca'u
tabo	seda
to trade	sedachu
trade	sedano
local trade	sedano biya kesa
foreign trade	sedano biyala
world trade	sedano biyalafa
black market	sedano dhoksa
fine arts trade	sedano fayata
fre trade	sedano gadhisi
day trading	sedano guya
municipal trading	sedano magala
fine art dealer	sedata fayata
day trader	sedata guya
stret vendor	sedata karara
fishmonger	sedata qurxumi
trader	sedata
trader	sedatan-bula
comercialisation	sedatomsa
saw	sega
back saw	sega cima
circular saw	sega gengo
two-handed saw	sega harkalame
loging saw	sega jirma
compas-saw	sega marfama
hand saw	sega muka
hack saw	sega sibila
complication	selkata
defect	selke
gap	selko
a toth from which a piece is chiped	selko ilkani
Semite	Semi
flor	semala
sea flor	semala garba
botom part of a granary	semo
shoe lace	semsa
Semitism	semuma
pre-history	sena-durso
historic	sena-qabesa
history	sena
oral tradition	sena afani
African history	sena Afrika
modern history	sena amaya
world history	sena biyalafa
glorious history	sena bonsisa
geological history	sena cindache
art-history	sena fayata
social history	sena gamta
ethnohistory	sena gosa
oral history	sena himamsa
medieval history	sena jido
life history	sena jirenya
chronicles	sena moti
Oromo history	sena Oromo
national history	sena saba
philology	senafani
penetrable	senama
historian	senesa
to narate	senesu
biography	senjire
admitance	sena
autobiography	senofi
introduction	sensa
entrance	senti
main entrance	senti guda
plunger	sentu
historicism	senuma
to enter	senu
penknife	senxi
law	sera
customary laws	sera ada
penal law	sera adabi
game law	sera adamo
international law	sera adunyalesa
federal law	sera atoma
lawmaker	sera basa
punctuation	sera barefama
curiculum	sera barumsa
constitution	sera biya
law of suply and demand	sera dhiyesi fi gafano
general law	sera dimshasha
prosecutor	sera egdu
atorney general	sera egdu olana
electoral law	sera filmata
gada-law	sera gada
maritime law	sera galana
law of gravitation	sera harkiso
gramatical rule	sera hirmata-dubi
employment law	sera hoji
law of aceleration	sera hurisa
rule of thumb	sera ire
iregular	sera kesa ba'a
motoring law	sera konkolachisi
law of conservation of energy	sera kusa gido
radiation law	sera madana
universal law	sera marlala
universal law of gravitation	sera marlala harkiso
Mendel's Laws	sera Mendel
Mose's law	sera Muse
justice	sera qajela
phonetic law	sera qonqesi
comercial law	sera sedano
law of motion	sera sochi
Newton's Law of Motion	Sera Sochi kan Niwutan
bil	sera tuma
act	sera tumama
legislator	sera tumtu
to legislate	sera tumu
natural law	sera umama
laws of God	sera Waqa
law of averages	sera walakesa
Law of mas Conservation	sera walgita hanga
martial law	sera warana
factory law	sera warsha
criminal law	sera yaki
to warn	serachu
gramar	serafani
decre	serama
civil law	seramba
lawfuly	seran
ilegal	seran ala
defined by law	seran bekama
legal heir	seran dhaltu
embargo	seran dhowi
determined by law	seran murtefama
warning	serata
a person who warns somebody	serata
lawles	serdhable
lawlesnes	serdhabluma
judge	seresa
gramar	serluga
ilegal	sermalesa
ilegality	sermaluma
iregularity	sermiliqxuma
iregular	sermiliqxu
legalisation	seroma
legalised	seroma
to legalise	seromsu
lawful	serqabesa
lawfulnes	serqabesuma
golden rule	sertola
legality	seruma
charter	serunde
to decre	seru
presumption	seto
determination	sexa
second	sekondi
secretary	sekretari
big rain clouds	selama
same as kuyeba	semestara
same as barato	seminara
centigrade	sentigredi
centimetre	sentimetira
drinking water for a journey	sha'o
ches	sha
same as maxala	shaba
bras wire	shabe
barbed wire	shabe qore
telegraph-wire	shabe telegrama
practice	shakala
practician	shakala
to practice	shakalu
a smal basket made of bambo	shali
literbin	shali baraxi
bright	shale
swan	shalo
same as dungo	shama
shampo	shambo
medicinal shampo	shambo qoricha
champion	shampiyona
world champion	shampiyona adunya
African champion	shampiyona Afrika
Oromian champion	shampiyona Oromiya
championship	shampiyonuma
lance	shanfo
cofe snack	sharfa
same as shushe	sharmuxa
same as serunde	shartara
muslin worn over the head by women	shashi
weding-veil	shashi idaya
albinism	shashoma
albino	shasho
desk	shata
actor	shato
potato	shaye
tea	shayi
instant tea	shayi batale
peninsula	shaya
general name of beans	shabalake
shanty town	shabaxe
gorge	shade
crotch	shado
gear-box	shafa
diagonal	shafaxa
pot stand	shafo
cofe-pot stand	shafo jabana
elegant	shaga
elegant	shage
elegance	shagina
make up	shakata
same as mamsisa	shakisisa
chese	shalala
to uprot plants with a plough	shalashalu
one who estimates something	shalagdu
estimation	shalagi
to estimate	shalagu
to trivialise	shalesu
mouldy	shama
dental caries	shama ilkani
young	shamara
same as ubara	shamisi
weaver	shamane
hypothesis	shamo
champagne	shampanya
to be spoiled	shamu
a traditional Oromo comision with five members	shanacha
the five	shanan
the five sense organs	shanan hubano
the five Gibe States	shanan motuma Gibe
stamen	shando
board	shane
editorial board	shane baresi
cofe board	shane buna
sport comision	shane isporti
wage council	shane minda
examination board	shane qormata
comunal labour	shani
a can used for holding a dozen of oil	shankalo
frame	shani
a frame of a window	shani foda
panel	shano
white beans	shantame
sergeant	shantamala
jubile	shantamane
chromosome	shanyiti
data	shaqata
comodity	shaqaxa
canvas	shara
awning	shara konkolata
tarpaulin	shara mesha
sleping bag	shara rafisa
canvas	shara wari
sail	shara yabalo
exchange: curency	sharafa
stock exchange	sharafa gaba
foreign exchange	sharafala
one who exchanges	sharaftu
to exchange	sharafu
painter	sharara
decorative	shararama
very beautiful	sharare
dash	sharare
vehicle	shararisa
driver	shararisisa
to drive	shararsisu
painting	shararti
to decorate	shararu
shareholder	sharika
same as shushe	sharmuxa
boulevard	sharo
precondition	sharxi
to beautify oneself	shashaqachu
beauty salon	shashaqano
ripe	shawe
ripe corn	shawe boqolo
elegant	shawe
an elegant person	shawisa
women's colourful coton shirt	shaxi
Chevrolet	shebroleti
oats	shebo
sheik	sheka
short story	sheke
folklore	shekibo
story tale	shekomsa
a story teler	shekomsa
to tel a story	shekomsu
story	sheko
short story	sheko gababe
children's folktale	sheko ijole
love story	sheko jalala
an adventure story	sheko jabdote
science fiction	sheko sayinsi
folk-tale	sheko umata
detective story	sheko yaki
trilogy	shekosade
Satan	shexana
Satanism	shexanuma
epidemic	shekere
straight	shere
wedge	shibiliqi
rot wedging	shibiliqi hunde
bras wire	shibo
catalyst	shidu
same as ciratu	shifta
measles	shifti
safety razor	shigire
same as budunu	shini
plain	shira
reaction	shisha
urinal	shishati
chamber pot	shishati fincani
painty	shilama
shiling	shilingi
painting	shilo
modern painting	shilo amaya
tick	shilmi
shep tick	shilmi holota
catle tick	shilmi loni
parasite	shilmite
to parasitise	shilmitomsu
parasitism	shilmituma
painter	shiltu
to paint	shilu
bambo	shimala
general name for birds	shimbala
general name for al types of smal birds	shimbiro
exotic birds	shimbiro aladhufe
aquatic birds	shimbiro bishani
birds of pasage	shimbiro godantu
bat	shimbiro halkani
lean	shimine
emaciation	shiminti
to emaciate	shiminu
manyplies	shinfila
filer metal	shinkara
cylinder	shirimiri
measuring cylinder	shirimiri bika
oblique cylinder	shirimiri dalgi
gas cylinder	shirimiri gasi
brake cylinder	shirimiri kasa
measuring cylinder	shirimiri madali
similar cylinder	shirimiri walfakata
syrup	shirobi
caretaker	shisha
care	shisho
to care about	shishu
cigarete	shofe
same as ofa	shofera
chocolate	shokolata
climbing lily	shokoru
red	shomboqo
chickpeas	shongore
sugar cane	shonkora
decoration	shoga
smal hoe	shogartu
ornament	shogo
to adorn	shogu
long straight sword	shole
role	shora
women's role	shora dubarti
social role	shora gamta
public role	shora umata
same as kosara	shorba
smal rainy season	shore
normal heavy rain	shora
vagina	shosho
sword	shotala
bark	shoqola
drinking trough	shore
a basket of woven palm leaves caried by women for shoping	shorode
a box made of branches of bambo used for clothes	shorodo
basket for raged or dirty clothes	shorodo mofa
blody	shororka
chaotic	shororkawa
source	shore
lily	shoro
toilet	shoroni
men's rom	shoroni dhira
ladies' rom	shoroni dubarti
clap	shubisa
one who claps hands	shubisa
aclamation	shubisi
to clap	shubisu
clergy	shudo
wasteland	shufo
digital	shugeta
pistol	shuguxi
water-pistol	shuguxi bishani
toy pistol	shuguxi mita
abatoir	shuguya
sugar	shukara
milk sugar	shukara anani
blod sugar	shukara dhiga
sugarles	shukara-dhable
containing sugar	shukara-qabesa
heterogeneous	shulaqa
heterogeneity	shulaquma
chickpeas	shumbura
gardener	shuquntu
aristocrat	shura
arowhead	shurquba
same as golfo	shurabi
saltcelar	shuro
inkstand	shuro halu
body odour	shurufka
aristocracy	shuruma
remark	shutama
same as qorbe	shuka
wind	shula
asthma	shulo
same as qondala	shumi
prostitute	shushe
hair at birth	shuta
anise	shuwe
active	si'awa
motivation	si'ayina
present time	si'ana
up-to-date	si'ane
stimulus	si'e
catalyst	si'esitu
dermatitis	sibiji
iron	sibila
alkali metals	sibila alkali
bar	sibila baxe
iron-stone	sibila dhaga
coper	sibila dima
gridiron	sibila foni
wrought	sibila garjo
heavy metal	sibila geldi
light metal	sibila hafale
rake	sibila ilkano
soft and fragile metal	sibila qafifa
active metal	sibila si'awa
arms	sibila warana
non-metal	sibilala
foundry	sibilbaqsa
iron ore	sibilbiye
hok spaner	sibilcinintu
armoured	sibile
bauxite	sibilfali
stel	sibiliya
bimetalic	sibilame
feters	sibilmila
hacksaw	sibilmurtu
non-metal	sibilo-malesa
weight lifting	sibilolkasa
weight lifter	sibilolkasa
metal	sibilo
pliers	sibilqabdu
stelworker	sibiltu
platinum	sibilbora
eaves	sibsaba
clover	sidisa
colarbone	sido
arch-enemy	sidi
arch-enemity	siduma
nutritious fod	sifa
blunt	sigida
skating	sigige
drift	sigigo
continental drift	sigigo ardi
strong	sibesa
strength	sibesuma
deposit	sice
relic sediment	sice hambe
deposit	siceta
sedimentation	sicetesa
dirt in grain	sico
monument	sida
ancient monument	sida duri
rod	sile
height sticks	sile madali
axis	silo
horizontal axis	silo dalgo
vertical axis	silo dhabo
real axis	silo dhuge
axis vertebra	silo duguguru
major axis	silo durasa
minor axis	silo made
polar axis	silo wage
imaginary axis	silo yadi
smoth	simesa
to make smoth	simesu
Oromo women's ceremonial stick	siqe
causative	sise
cigarete	sijara
to smoke	sijara xuxu
smoker	sijara xuxu
cigar	sijaro
bestings	silga
same as bilbilto	silki
Trinity	Silase
Trinity	Silase Saden
nap	silimi
flagelum	silqixa
receptionist	sima
oral interpreter	simamalo
one-coloured	simalo
reception	simana
spinach	simbire
spy	simbirtu
charm	simbo
symphony	simfoni
same manse	siminto
fresh	simitu
to welcome	simu
parable	sinano
heartburn	singigo
cinema	sinima
film-fan	sinima ho'iftu
blue movie	sinima kormata
cinema-goer	sinima laltu
induction	sinina
zinc	sinji
complete darknes	siphe
amplitude	siqa
indent	siqa
hanging indent	siqa fano
tab	siqsa
permanent	sirana
song	sirba
traditional song and dance	sirba ada
modern song	sirba amaya
composer	sirba basa
folk-music	sirba dada
comic song	sirba darenta
folklore	sirba umata
spiritual song	sirba Waqa
military music	sirba warana
singer and dancer	sirbitu
to sing and dance	sirbu
bed	sire
camp bed	sire bokona
crib	sire da'imani
folding-bed	sire dachatu
sick-bed	sire dhukubsata
spare bed	sire kesuma
a bed made of bambo	sire lemana
double bed	sire mire
throne	sire moti
woden bed	sire muka
single bed	sire qente
bunk bed	sire raratu
cot	sire shara
a bed made of metal	sire sibila
a traditional bed made of leather	sire tepha
receptor	siribdu
presure receptor	siribdu dhiba
pain receptor	siribdu elo
heat receptor	siribdu ho'ina
cold receptor	siribdu qora
touch receptor	siribdu tuqati
system	sirna
nerve system	sirna arsitu
breathing system	sirna argansu
federal system	sirna atoma
writing system	sirna baresi
system of education	sirna barumsa
parliamentary system	sirna cafe
capitalist system	sirna dilbeta
economic system	sirna dinagde
reactionary system	sirna dubatarkisa
respiratory system	sirna fila
voting system	sirna filmata
feudal system	sirna fudala
system of slavery	sirna gabruma
the gada-system	sirna gada
social system	sirna gamta
mode of production	sirna horata
rot system	sirna hunde
democratic system	sirna ilaflame
Oromo way of life	sirna jirenya Oromo
way of life	sirna jirenya
cubic system	sirna kubo
decimal system	sirna kurnite
numeration	sirna lakawo
binary number system	sirna lakofsalame
dual system	sirna lame
shot system	sirna lasho
muscular system	sirna masha
taxonomy	sirna madali
metric system	sirna metirawa
government system	sirna motuma
phraseology	sirna murnadubi
circulatory	sirna nana'i
nutrition	sirna nyata
cordinated system	sirna qindefama
comunication system	sirna qunamti
distribution network	sirna rabsi
registration system	sirna ramadi
exploitive system	sirna samicha
socialist system	sirna soshalisti
political system	sirna taliga
excretory system	sirna usansa
comunal system	sirna wale
primitive comunal system	sirna wale duri
procedure	sirnata
systematic	sirnawa
morphology	sirnadubi
solar system	sirnadu
photosynthesis	sirnaftina
ecosystem	sirnako
aquatic ecosystem	sirnako bishani
mineralogy	sirnalbuda
informal	sirnale
informality	sirnaluma
ritual	sirnamanti
ritualism	sirnamantuma
syntax	sirnamti
notation	sirnasxa
expert	sirnaya
rhetorician	sirnaya dubi
logic	sirnayada
festival	sirnaya
systematisation	sirnefama
systematic	sirnefama
systematist	sirnesa
to systematise	sirnesu
scafold	siroji
orthography	sirqube
precise	sire
amendment	sirefano
precision	sirenya
corection	siresa
acurate	siri
acurately	siriti
fluency	siriti afan beku
to articulate	siriti dubachu
acuracy	siruma
enrichment	soboqso
motionles	sochi-dhable
movement	sochi
religious movement	sochi amanti
perpetual motion	sochi baranbare
student movement	sochi baratu
liberation movement	sochi bilisuma
popular movement	sochi biya
curvilinear motion	sochi dandi marto
rectilinear motion	sochi dandi siri
proletarian movement	sochi dafqan-bula
partisan movement	sochi fano
social movement	sochi gamta
growth movement	sochi gudina
labour movement	sochi hojatu
vibratory motion	sochi holano
acelerated motion	sochi hurifama
moving average	sochi jidugalesa
earthquake	sochi lafa
rotary motion	sochi marto
rotational motion	sochi nana'isa
peasant movement	sochi qote-bula
national movement	sochi saba
mas movement	sochi saba baldha
political movement	sochi taliga
uniform motion	sochi walfakata
movable	socho'a
mobility	socho'uma
stiring rod	sochoftu
to shake	sochosu
mobility	sochoti
mobile	sochotu
fear	soda
hydrophobia	soda bishani
critical	sodachisa
phobia	sodacima
in-law	soda
to be an in-law	sodomu
napkin	softi
zigzag	sokare
transmiter	sokisiftu
transmision	sokisisa
transmision of light	sokisisa ifina
to transmit	sokisisu
gold	soko
pin	sokore
hairpin	sokoro
crust	soloqe
colon	solola
guinea fowl	sololiya
cuticle	soloqmuta
shaft	soma
shaft of spear	soma ebo
lung	somba
pneumonia	sombesa
exact	sona
very	sonan
comedy	sondhola
patroling	soni
wasp	sonsa
midle	sonto
midle part of a mountain	sonto gara
city centre	sonto magala
soda	soda
obelisk	sodu
sofa	sofa
folding sofa	sofa dachatu
carved	sofama
plane	softu
to carve	sofu
a general name for salt	sogida
mineral salt	sogida albuda
salt hydrate	sogida bishan-qabesa
acidic salt	sogida dhangage
Epsom salts	sogida Faranji
binary salt	sogida gos-lame
to salt	sogida itinaqu
iodised salt	sogida iyodina
normal salt	sogida jumbo
double salt	sogida lame
salt-fre	sogida-dhable
containing salt	sogida-qabesa
salty	sogidawa
precious	sogide
to salt	sogidesu
sodium	sogido
adolescent	sokiya
adolescence	sokiyuma
soul	sol
fod	sora
grain used as foder	sora farda
feding	sorachisa
infant feding	sorachisa da'ima
baby fod	soran
nutrition	sorano
parasitic nutrition	sorano maxane
diet	sorata
foder	sorata belada
staple fod	sorata durasa
energy fod	sorata gido
protective fod	sorata itisa
Holy Fod	sorata qufto
soldiers' ration	sorata raya
endosperm	sorata sanyi
balanced diet	sorata walqixata
building fod	sorata ijarsa
stipend	sorate
student stipend	sorate baratu
a daily alowance	sorate guya
a yearly alowance	sorate waga
eater	soratu
carnivores	soratu foni
herbivores	soratu marga
malnutrition	sordhaba
nutrient	sore
rich	soresa
richnes	soresuma
the clear meaning of two meanings of a pun	sorgo
